"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	208545	Unreliable
	"Oregon"	"41"	"Jackson County, OR"	"41029"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	210287	Unreliable
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	40	350850	11.4009
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	350850	Unreliable
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	351715	Unreliable
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	353416	5.9420
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	353416	Unreliable
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	354542	5.9231
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	354542	Unreliable
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	356212	6.4568
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	356212	Unreliable
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	16	358337	Unreliable
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	358337	Unreliable
	"Oregon"	"41"	"Lane County, OR"	"41039"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	358337	Unreliable
	"Oregon"	"41"	"Linn County, OR"	"41043"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	119356	Unreliable
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	313389	Unreliable
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	313389	Unreliable
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	315335	Unreliable
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	315335	Unreliable
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	318872	Unreliable
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	318872	Unreliable
	"Oregon"	"41"	"Marion County, OR"	"41047"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	319985	Unreliable
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	80	727721	10.9932
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	727721	Unreliable
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	62	735334	8.4315
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	735334	Unreliable
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	735334	Unreliable
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2011"	"2011"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	12	748031	Unreliable
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	94	748031	12.5663
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	748031	Unreliable
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	73	759256	9.6147
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	759256	Unreliable
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	759256	Unreliable
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2013"	"2013"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	13	766135	Unreliable
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	58	766135	7.5705
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	29	766135	3.7852
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	65	776712	8.3686
	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	776712	2.8325
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	524699	4.3835
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	529710	Unreliable
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	540410	3.8859
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	547672	Unreliable
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	547672	Unreliable
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	547672	Unreliable
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	554996	Unreliable
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	554996	Unreliable
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	562998	3.5524
	"Oregon"	"41"	"Washington County, OR"	"41067"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	562998	Unreliable
	"Pennsylvania"	"42"	"Adams County, PA"	"42001"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	101252	Unreliable
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	87	1222171	7.1185
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	104	1222171	8.5094
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	1222171	Unreliable
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	104	1223348	8.5013
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	101	1223348	8.2560
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2011"	"2011"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	11	1227066	Unreliable
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	119	1227066	9.6979
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	99	1227066	8.0680
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	152	1229338	12.3644
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	98	1229338	7.9718
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	13	1229338	Unreliable
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	132	1231527	10.7184
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	109	1231527	8.8508
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2014"	"2014"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	12	1231255	Unreliable
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	166	1231255	13.4822
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	111	1231255	9.0152
	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	15	1231255	Unreliable
	"Pennsylvania"	"42"	"Armstrong County, PA"	"42005"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	68568	Unreliable
	"Pennsylvania"	"42"	"Armstrong County, PA"	"42005"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	67785	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	170524	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	170524	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	170539	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	170539	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	170414	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	170414	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	170245	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	170245	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	170115	12.9324
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	170115	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	169392	Unreliable
	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	169392	Unreliable
	"Pennsylvania"	"42"	"Bedford County, PA"	"42009"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	49889	Unreliable
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2009"	"2009"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	409904	Unreliable
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2009"	"2009"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	19	409904	Unreliable
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2010"	"2010"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	14	411442	Unreliable
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2010"	"2010"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	18	411442	Unreliable
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	412778	Unreliable
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2011"	"2011"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	15	412778	Unreliable
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2011"	"2011"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	19	412778	Unreliable
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	413491	Unreliable
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	413491	5.0787
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	413521	6.0456
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	413521	Unreliable
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	33	413691	7.9770
	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	413691	5.0763
	"Pennsylvania"	"42"	"Blair County, PA"	"42013"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	127161	Unreliable
	"Pennsylvania"	"42"	"Blair County, PA"	"42013"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	127099	Unreliable
	"Pennsylvania"	"42"	"Blair County, PA"	"42013"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	127121	Unreliable
	"Pennsylvania"	"42"	"Blair County, PA"	"42013"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	126314	Unreliable
	"Pennsylvania"	"42"	"Blair County, PA"	"42013"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	125955	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2009"	"2009"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	18	624648	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	624648	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	61	624648	9.7655
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	624648	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	68	625249	10.8757
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	625249	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	626854	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	88	626854	14.0384
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2011"	"2011"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	626854	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2011"	"2011"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	13	626854	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2012"	"2012"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	17	627053	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	627053	3.6680
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	72	627053	11.4823
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2013"	"2013"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	19	626976	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	28	626976	4.4659
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	84	626976	13.3976
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2013"	"2013"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	626976	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2013"	"2013"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	12	626976	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2014"	"2014"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	17	626685	Unreliable
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	626685	3.3510
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	92	626685	14.6804
	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"2014"	"2014"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	18	626685	Unreliable
	"Pennsylvania"	"42"	"Butler County, PA"	"42019"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	183862	Unreliable
	"Pennsylvania"	"42"	"Butler County, PA"	"42019"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	184848	Unreliable
	"Pennsylvania"	"42"	"Butler County, PA"	"42019"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	184970	Unreliable
	"Pennsylvania"	"42"	"Butler County, PA"	"42019"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	184970	Unreliable
	"Pennsylvania"	"42"	"Butler County, PA"	"42019"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	185476	Unreliable
	"Pennsylvania"	"42"	"Butler County, PA"	"42019"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	185476	Unreliable
	"Pennsylvania"	"42"	"Butler County, PA"	"42019"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	185943	Unreliable
	"Pennsylvania"	"42"	"Butler County, PA"	"42019"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	185943	11.2938
	"Pennsylvania"	"42"	"Cambria County, PA"	"42021"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	30	144186	20.8065
	"Pennsylvania"	"42"	"Cambria County, PA"	"42021"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	32	143679	22.2719
	"Pennsylvania"	"42"	"Cambria County, PA"	"42021"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	143728	13.9152
	"Pennsylvania"	"42"	"Cambria County, PA"	"42021"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	25	141584	17.6574
	"Pennsylvania"	"42"	"Cambria County, PA"	"42021"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	38	140499	27.0465
	"Pennsylvania"	"42"	"Cambria County, PA"	"42021"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	26	137732	18.8772
	"Pennsylvania"	"42"	"Carbon County, PA"	"42025"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	64786	Unreliable
	"Pennsylvania"	"42"	"Carbon County, PA"	"42025"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	64441	Unreliable
	"Pennsylvania"	"42"	"Chester County, PA"	"42029"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	44	496291	8.8658
	"Pennsylvania"	"42"	"Chester County, PA"	"42029"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	38	498886	7.6170
	"Pennsylvania"	"42"	"Chester County, PA"	"42029"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	498886	Unreliable
	"Pennsylvania"	"42"	"Chester County, PA"	"42029"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	503897	Unreliable
	"Pennsylvania"	"42"	"Chester County, PA"	"42029"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	50	503897	9.9227
	"Pennsylvania"	"42"	"Chester County, PA"	"42029"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	506575	Unreliable
	"Pennsylvania"	"42"	"Chester County, PA"	"42029"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	35	506575	6.9091
