"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2011"	"2011"	"Mississippi"	"28"	"Rankin County, MS"	"28121"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	143702	Unreliable
	"2011"	"2011"	"Missouri"	"29"	"Boone County, MO"	"29019"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	165627	Unreliable
	"2011"	"2011"	"Missouri"	"29"	"Butler County, MO"	"29023"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	43082	Unreliable
	"2011"	"2011"	"Missouri"	"29"	"Franklin County, MO"	"29071"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	101938	Unreliable
	"2011"	"2011"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	277214	7.2
	"2011"	"2011"	"Missouri"	"29"	"Greene County, MO"	"29077"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	29	277214	10.5
	"2011"	"2011"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10	676360	Unreliable
	"2011"	"2011"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	37	676360	5.5
	"2011"	"2011"	"Missouri"	"29"	"Jackson County, MO"	"29095"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	24	676360	3.5
	"2011"	"2011"	"Missouri"	"29"	"Jasper County, MO"	"29097"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	118435	Unreliable
	"2011"	"2011"	"Missouri"	"29"	"Jefferson County, MO"	"29099"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	31	219480	14.1
	"2011"	"2011"	"Missouri"	"29"	"Jefferson County, MO"	"29099"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	219480	Unreliable
	"2011"	"2011"	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	46	365151	12.6
	"2011"	"2011"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	111	998692	11.1
	"2011"	"2011"	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	998692	Unreliable
	"2011"	"2011"	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	73	318069	23.0
	"2011"	"2011"	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	524861	Unreliable
	"2011"	"2011"	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	524861	4.4
	"2011"	"2011"	"Nevada"	"32"	"Clark County, NV"	"32003"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	45	1969975	2.3
	"2011"	"2011"	"Nevada"	"32"	"Clark County, NV"	"32003"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	138	1969975	7.0
	"2011"	"2011"	"Nevada"	"32"	"Clark County, NV"	"32003"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	193	1969975	9.8
	"2011"	"2011"	"Nevada"	"32"	"Clark County, NV"	"32003"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	11	1969975	Unreliable
	"2011"	"2011"	"Nevada"	"32"	"Clark County, NV"	"32003"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	1969975	Unreliable
	"2011"	"2011"	"Nevada"	"32"	"Clark County, NV"	"32003"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	46	1969975	2.3
	"2011"	"2011"	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	14	425710	Unreliable
	"2011"	"2011"	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	42	425710	9.9
	"2011"	"2011"	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	38	425710	8.9
	"2011"	"2011"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	33	401696	8.2
	"2011"	"2011"	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	401696	Unreliable
	"2011"	"2011"	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	146579	Unreliable
	"2011"	"2011"	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	296207	6.8
	"2011"	"2011"	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	296207	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	274338	7.3
	"2011"	"2011"	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	30	274338	10.9
	"2011"	"2011"	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	33	911004	3.6
	"2011"	"2011"	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	911004	2.3
	"2011"	"2011"	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	44	449576	9.8
	"2011"	"2011"	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	115	513241	22.4
	"2011"	"2011"	"New Jersey"	"34"	"Essex County, NJ"	"34013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	785137	4.5
	"2011"	"2011"	"New Jersey"	"34"	"Essex County, NJ"	"34013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	24	785137	3.1
	"2011"	"2011"	"New Jersey"	"34"	"Gloucester County, NJ"	"34015"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	49	289104	16.9
	"2011"	"2011"	"New Jersey"	"34"	"Hudson County, NJ"	"34017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	641224	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Hudson County, NJ"	"34017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	641224	3.6
	"2011"	"2011"	"New Jersey"	"34"	"Mercer County, NJ"	"34021"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	367063	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Mercer County, NJ"	"34021"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	367063	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Middlesex County, NJ"	"34023"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	814217	3.6
	"2011"	"2011"	"New Jersey"	"34"	"Middlesex County, NJ"	"34023"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	26	814217	3.2
	"2011"	"2011"	"New Jersey"	"34"	"Monmouth County, NJ"	"34025"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	631020	5.5
	"2011"	"2011"	"New Jersey"	"34"	"Monmouth County, NJ"	"34025"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	36	631020	5.7
	"2011"	"2011"	"New Jersey"	"34"	"Morris County, NJ"	"34027"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	494976	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Morris County, NJ"	"34027"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	494976	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Ocean County, NJ"	"34029"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	579369	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Ocean County, NJ"	"34029"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	56	579369	9.7
	"2011"	"2011"	"New Jersey"	"34"	"Passaic County, NJ"	"34031"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	502007	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Passaic County, NJ"	"34031"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	502007	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Salem County, NJ"	"34033"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	65902	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Somerset County, NJ"	"34035"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	324893	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Sussex County, NJ"	"34037"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	148517	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Union County, NJ"	"34039"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	539494	Unreliable
	"2011"	"2011"	"New Jersey"	"34"	"Union County, NJ"	"34039"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	539494	Unreliable
	"2011"	"2011"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	60	670968	8.9
	"2011"	"2011"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	107	670968	15.9
	"2011"	"2011"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	16	670968	Unreliable
	"2011"	"2011"	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	213598	Unreliable
	"2011"	"2011"	"New Mexico"	"35"	"Rio Arriba County, NM"	"35039"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	40446	Unreliable
	"2011"	"2011"	"New Mexico"	"35"	"Rio Arriba County, NM"	"35039"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	40446	Unreliable
	"2011"	"2011"	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	134259	Unreliable
	"2011"	"2011"	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	128200	Unreliable
	"2011"	"2011"	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	145648	Unreliable
	"2011"	"2011"	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	145648	15.1
	"2011"	"2011"	"New Mexico"	"35"	"Valencia County, NM"	"35061"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	77070	Unreliable
	"2011"	"2011"	"New York"	"36"	"Albany County, NY"	"36001"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	10	303565	Unreliable
	"2011"	"2011"	"New York"	"36"	"Bronx County, NY"	"36005"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	46	1392002	3.3
	"2011"	"2011"	"New York"	"36"	"Bronx County, NY"	"36005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	81	1392002	5.8
	"2011"	"2011"	"New York"	"36"	"Bronx County, NY"	"36005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	36	1392002	2.6
	"2011"	"2011"	"New York"	"36"	"Dutchess County, NY"	"36027"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	297999	Unreliable
	"2011"	"2011"	"New York"	"36"	"Dutchess County, NY"	"36027"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	297999	Unreliable
	"2011"	"2011"	"New York"	"36"	"Erie County, NY"	"36029"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	62	918028	6.8
	"2011"	"2011"	"New York"	"36"	"Erie County, NY"	"36029"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	918028	3.1
	"2011"	"2011"	"New York"	"36"	"Kings County, NY"	"36047"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	21	2532645	0.8
	"2011"	"2011"	"New York"	"36"	"Kings County, NY"	"36047"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	74	2532645	2.9
	"2011"	"2011"	"New York"	"36"	"Kings County, NY"	"36047"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	88	2532645	3.5
	"2011"	"2011"	"New York"	"36"	"Kings County, NY"	"36047"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	2532645	Unreliable
	"2011"	"2011"	"New York"	"36"	"Monroe County, NY"	"36055"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	745625	4.7
	"2011"	"2011"	"New York"	"36"	"Monroe County, NY"	"36055"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	745625	Unreliable
	"2011"	"2011"	"New York"	"36"	"Nassau County, NY"	"36059"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	63	1344436	4.7
	"2011"	"2011"	"New York"	"36"	"Nassau County, NY"	"36059"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	66	1344436	4.9
	"2011"	"2011"	"New York"	"36"	"Nassau County, NY"	"36059"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	1344436	Unreliable
	"2011"	"2011"	"New York"	"36"	"New York County, NY"	"36061"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	36	1601948	2.2
	"2011"	"2011"	"New York"	"36"	"New York County, NY"	"36061"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	62	1601948	3.9
	"2011"	"2011"	"New York"	"36"	"New York County, NY"	"36061"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	30	1601948	1.9
	"2011"	"2011"	"New York"	"36"	"New York County, NY"	"36061"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	17	1601948	Unreliable
	"2011"	"2011"	"New York"	"36"	"Niagara County, NY"	"36063"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	216011	Unreliable
	"2011"	"2011"	"New York"	"36"	"Onondaga County, NY"	"36067"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	466960	Unreliable
	"2011"	"2011"	"New York"	"36"	"Onondaga County, NY"	"36067"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	26	466960	5.6
	"2011"	"2011"	"New York"	"36"	"Orange County, NY"	"36071"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	374872	Unreliable
	"2011"	"2011"	"New York"	"36"	"Orange County, NY"	"36071"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	374872	5.9
	"2011"	"2011"	"New York"	"36"	"Queens County, NY"	"36081"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	2247848	1.6
	"2011"	"2011"	"New York"	"36"	"Queens County, NY"	"36081"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	70	2247848	3.1
	"2011"	"2011"	"New York"	"36"	"Queens County, NY"	"36081"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	18	2247848	Unreliable
	"2011"	"2011"	"New York"	"36"	"Richmond County, NY"	"36085"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	470467	Unreliable
	"2011"	"2011"	"New York"	"36"	"Richmond County, NY"	"36085"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	53	470467	11.3
	"2011"	"2011"	"New York"	"36"	"Suffolk County, NY"	"36103"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	141	1498816	9.4
	"2011"	"2011"	"New York"	"36"	"Suffolk County, NY"	"36103"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	95	1498816	6.3
	"2011"	"2011"	"New York"	"36"	"Suffolk County, NY"	"36103"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	16	1498816	Unreliable
	"2011"	"2011"	"New York"	"36"	"Sullivan County, NY"	"36105"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	76900	Unreliable
	"2011"	"2011"	"New York"	"36"	"Westchester County, NY"	"36119"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	28	955899	2.9
	"2011"	"2011"	"New York"	"36"	"Westchester County, NY"	"36119"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	38	955899	4.0
	"2011"	"2011"	"New York"	"36"	"Westchester County, NY"	"36119"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	955899	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Alamance County, NC"	"37001"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	153291	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Brunswick County, NC"	"37019"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	110097	20.9
	"2011"	"2011"	"North Carolina"	"37"	"Buncombe County, NC"	"37021"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	241419	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Carteret County, NC"	"37031"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	67373	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Catawba County, NC"	"37035"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	154181	13.6
	"2011"	"2011"	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	26	324885	8.0
	"2011"	"2011"	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	324885	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	162697	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	162697	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Durham County, NC"	"37063"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	273392	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Forsyth County, NC"	"37067"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	354952	8.5
	"2011"	"2011"	"North Carolina"	"37"	"Forsyth County, NC"	"37067"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	354952	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Gaston County, NC"	"37071"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	207031	14.5
	"2011"	"2011"	"North Carolina"	"37"	"Guilford County, NC"	"37081"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	495279	4.6
	"2011"	"2011"	"North Carolina"	"37"	"Guilford County, NC"	"37081"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	495279	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Iredell County, NC"	"37097"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	161202	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Iredell County, NC"	"37097"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	161202	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Mecklenburg County, NC"	"37119"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	44	944373	4.7
	"2011"	"2011"	"North Carolina"	"37"	"Mecklenburg County, NC"	"37119"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	944373	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Mecklenburg County, NC"	"37119"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	10	944373	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"New Hanover County, NC"	"37129"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	206189	14.5
	"2011"	"2011"	"North Carolina"	"37"	"Onslow County, NC"	"37133"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	179719	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Randolph County, NC"	"37151"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	142358	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Robeson County, NC"	"37155"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	135517	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Robeson County, NC"	"37155"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	135517	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Rockingham County, NC"	"37157"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	93329	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Rowan County, NC"	"37159"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	138019	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Rowan County, NC"	"37159"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	138019	Unreliable
	"2011"	"2011"	"North Carolina"	"37"	"Wake County, NC"	"37183"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	26	929780	2.8
	"2011"	"2011"	"North Carolina"	"37"	"Wake County, NC"	"37183"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	929780	2.2
	"2011"	"2011"	"North Carolina"	"37"	"Wayne County, NC"	"37191"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	123697	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Ashtabula County, OH"	"39007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	101345	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Athens County, OH"	"39009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	64769	Unreliable
	"2011"	"2011"	"Ohio"	"39"	"Butler County, OH"	"39017"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	20	369999	5.4
	"2011"	"2011"	"Ohio"	"39"	"Butler County, OH"	"39017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	31	369999	8.4
	"2011"	"2011"	"Ohio"	"39"	"Butler County, OH"	"39017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	45	369999	12.2
	"2011"	"2011"	"Ohio"	"39"	"Clark County, OH"	"39023"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	137691	14.5
	"2011"	"2011"	"Ohio"	"39"	"Clark County, OH"	"39023"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	137691	Unreliable
