"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	947963	2.4263
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	947963	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2005"	"2005"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	947963	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2005"	"2005"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	76	947963	8.0172
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2005"	"2005"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	51	947963	5.3800
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2006"	"2006"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	14	966798	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	966798	2.1721
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	966798	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2006"	"2006"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	966798	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2006"	"2006"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	77	966798	7.9644
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2006"	"2006"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	58	966798	5.9992
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2007"	"2007"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	12	983719	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	983719	2.9480
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	983719	2.2364
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2007"	"2007"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	19	983719	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2007"	"2007"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	14	983719	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2007"	"2007"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	63	983719	6.4043
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2007"	"2007"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	59	983719	5.9976
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	45	999553	4.5020
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	33	999553	3.3015
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2008"	"2008"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	20	999553	2.0009
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2008"	"2008"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	43	999553	4.3019
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2008"	"2008"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	46	999553	4.6021
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	12	1016795	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	46	1016795	4.5240
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	40	1016795	3.9339
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	10	1016795	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	18	1016795	Unreliable
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	31	1016795	3.0488
	"Utah"	"49"	"Salt Lake County, UT"	"49035"	"2009"	"2009"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	45	1016795	4.4257
	"Utah"	"49"	"Utah County, UT"	"49049"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	416220	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2004"	"2004"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	19	416220	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2004"	"2004"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	12	416220	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2005"	"2005"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	32	430697	7.4298
	"Utah"	"49"	"Utah County, UT"	"49049"	"2005"	"2005"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	21	430697	4.8758
	"Utah"	"49"	"Utah County, UT"	"49049"	"2006"	"2006"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	27	448296	6.0228
	"Utah"	"49"	"Utah County, UT"	"49049"	"2006"	"2006"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	26	448296	5.7997
	"Utah"	"49"	"Utah County, UT"	"49049"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	469574	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2007"	"2007"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	27	469574	5.7499
	"Utah"	"49"	"Utah County, UT"	"49049"	"2007"	"2007"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	21	469574	4.4721
	"Utah"	"49"	"Utah County, UT"	"49049"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	487615	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	487615	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2008"	"2008"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	11	487615	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2008"	"2008"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	14	487615	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	504801	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	504801	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	504801	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2009"	"2009"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	15	504801	Unreliable
	"Utah"	"49"	"Utah County, UT"	"49049"	"2009"	"2009"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	12	504801	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2004"	"2004"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	11	207794	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2004"	"2004"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	11	207794	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2005"	"2005"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	13	210150	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2005"	"2005"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	13	210150	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2006"	"2006"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	10	212656	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2007"	"2007"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	12	217567	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2007"	"2007"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	16	217567	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	223676	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2008"	"2008"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	17	223676	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	228118	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	228118	Unreliable
	"Utah"	"49"	"Weber County, UT"	"49057"	"2009"	"2009"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	15	228118	Unreliable
	"Vermont"	"50"	"Chittenden County, VT"	"50007"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	152861	Unreliable
	"Virginia"	"51"	"Chesterfield County, VA"	"51041"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	289998	Unreliable
	"Virginia"	"51"	"Chesterfield County, VA"	"51041"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	309837	6.4550
	"Virginia"	"51"	"Chesterfield County, VA"	"51041"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	313096	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	1010938	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	1019490	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2005"	"2005"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	13	1019490	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	1018981	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	1018981	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2006"	"2006"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	1018981	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	1027727	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	1027727	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2007"	"2007"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	15	1027727	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	1044178	2.1069
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	1044178	Unreliable
	"Virginia"	"51"	"Fairfax County, VA"	"51059"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	1065142	Unreliable
	"Virginia"	"51"	"Henrico County, VA"	"51087"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	280290	Unreliable
	"Virginia"	"51"	"Henrico County, VA"	"51087"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	286441	Unreliable
	"Virginia"	"51"	"Henrico County, VA"	"51087"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	300198	Unreliable
	"Virginia"	"51"	"Henrico County, VA"	"51087"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	304763	Unreliable
	"Virginia"	"51"	"Henry County, VA"	"51089"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	55073	Unreliable
	"Virginia"	"51"	"Prince William County, VA"	"51153"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	350612	Unreliable
	"Virginia"	"51"	"Prince William County, VA"	"51153"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	389001	Unreliable
	"Virginia"	"51"	"Pulaski County, VA"	"51155"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	34748	Unreliable
	"Virginia"	"51"	"Tazewell County, VA"	"51185"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	44195	Unreliable
	"Virginia"	"51"	"Wise County, VA"	"51195"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	41531	Unreliable
	"Virginia"	"51"	"Wise County, VA"	"51195"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	41543	Unreliable
	"Virginia"	"51"	"Newport News city, VA"	"51700"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	185204	Unreliable
	"Virginia"	"51"	"Newport News city, VA"	"51700"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	181000	Unreliable
	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	243836	Unreliable
	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	239650	Unreliable
	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	243406	Unreliable
	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	241248	9.1192
	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	241248	Unreliable
	"Virginia"	"51"	"Norfolk city, VA"	"51710"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	241725	Unreliable
	"Virginia"	"51"	"Portsmouth city, VA"	"51740"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	97428	Unreliable
	"Virginia"	"51"	"Richmond city, VA"	"51760"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	26	196878	13.2061
	"Virginia"	"51"	"Richmond city, VA"	"51760"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	197465	Unreliable
	"Virginia"	"51"	"Richmond city, VA"	"51760"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	198618	11.5800
	"Virginia"	"51"	"Richmond city, VA"	"51760"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	200201	13.4864
	"Virginia"	"51"	"Richmond city, VA"	"51760"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	202254	10.8774
	"Virginia"	"51"	"Richmond city, VA"	"51760"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	203678	Unreliable
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	437494	Unreliable
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	437494	Unreliable
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	436210	Unreliable
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	436210	4.8142
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	437739	Unreliable
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	437739	Unreliable
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	434732	5.2906
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	434732	Unreliable
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	433331	Unreliable
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	433331	Unreliable
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	435004	Unreliable
	"Virginia"	"51"	"Virginia Beach city, VA"	"51810"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	435004	Unreliable
	"Washington"	"53"	"Benton County, WA"	"53005"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	159564	Unreliable
	"Washington"	"53"	"Benton County, WA"	"53005"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	161669	Unreliable
	"Washington"	"53"	"Clallam County, WA"	"53009"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	69642	Unreliable
	"Washington"	"53"	"Clallam County, WA"	"53009"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	70186	Unreliable
	"Washington"	"53"	"Clark County, WA"	"53011"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	384931	Unreliable
	"Washington"	"53"	"Clark County, WA"	"53011"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	394277	Unreliable
	"Washington"	"53"	"Clark County, WA"	"53011"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	401698	6.2236
	"Washington"	"53"	"Clark County, WA"	"53011"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	408820	7.0936
	"Washington"	"53"	"Clark County, WA"	"53011"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	32	415282	7.7056
	"Washington"	"53"	"Clark County, WA"	"53011"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	415282	Unreliable
	"Washington"	"53"	"Clark County, WA"	"53011"	"2008"	"2008"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	415282	Unreliable
	"Washington"	"53"	"Clark County, WA"	"53011"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	28	421236	6.6471
	"Washington"	"53"	"Clark County, WA"	"53011"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	421236	Unreliable
	"Washington"	"53"	"Cowlitz County, WA"	"53015"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	95541	Unreliable
	"Washington"	"53"	"Cowlitz County, WA"	"53015"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	96536	Unreliable
	"Washington"	"53"	"Cowlitz County, WA"	"53015"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	96536	Unreliable
	"Washington"	"53"	"Cowlitz County, WA"	"53015"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	99162	Unreliable
	"Washington"	"53"	"Cowlitz County, WA"	"53015"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	101688	Unreliable
	"Washington"	"53"	"Cowlitz County, WA"	"53015"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	102126	Unreliable
	"Washington"	"53"	"Grant County, WA"	"53025"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	84944	Unreliable
	"Washington"	"53"	"Grant County, WA"	"53025"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	87340	Unreliable
	"Washington"	"53"	"King County, WA"	"53033"	"2004"	"2004"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10	1775297	Unreliable
	"Washington"	"53"	"King County, WA"	"53033"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	83	1775297	4.6753
	"Washington"	"53"	"King County, WA"	"53033"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	86	1775297	4.8443
	"Washington"	"53"	"King County, WA"	"53033"	"2004"	"2004"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	19	1775297	Unreliable
	"Washington"	"53"	"King County, WA"	"53033"	"2004"	"2004"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	13	1775297	Unreliable
	"Washington"	"53"	"King County, WA"	"53033"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	64	1795268	3.5649
	"Washington"	"53"	"King County, WA"	"53033"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	117	1795268	6.5171
	"Washington"	"53"	"King County, WA"	"53033"	"2005"	"2005"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	10	1795268	Unreliable
