,State,State Code,County,County Code,Year,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,State_Code,County Name
4597,Texas,48.0,"Dallas County, TX",48113.0,2010,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,26.0,2368139.0,1.0979,TX,Dallas County
4598,Texas,48.0,"Dallas County, TX",48113.0,2010,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,11.0,2368139.0,Unreliable,TX,Dallas County
4599,Texas,48.0,"Dallas County, TX",48113.0,2011,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,15.0,2416014.0,Unreliable,TX,Dallas County
4600,Texas,48.0,"Dallas County, TX",48113.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,108.0,2416014.0,4.4702,TX,Dallas County
4601,Texas,48.0,"Dallas County, TX",48113.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,66.0,2416014.0,2.7318,TX,Dallas County
4602,Texas,48.0,"Dallas County, TX",48113.0,2011,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,19.0,2416014.0,Unreliable,TX,Dallas County
4603,Texas,48.0,"Dallas County, TX",48113.0,2012,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,18.0,2453843.0,Unreliable,TX,Dallas County
4604,Texas,48.0,"Dallas County, TX",48113.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,120.0,2453843.0,4.8903,TX,Dallas County
4605,Texas,48.0,"Dallas County, TX",48113.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,67.0,2453843.0,2.7304,TX,Dallas County
4606,Texas,48.0,"Dallas County, TX",48113.0,2012,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,30.0,2453843.0,1.2226,TX,Dallas County
4607,Texas,48.0,"Dallas County, TX",48113.0,2012,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,10.0,2453843.0,Unreliable,TX,Dallas County
4608,Texas,48.0,"Dallas County, TX",48113.0,2013,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,27.0,2480331.0,1.0886,TX,Dallas County
4609,Texas,48.0,"Dallas County, TX",48113.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,122.0,2480331.0,4.9187,TX,Dallas County
4610,Texas,48.0,"Dallas County, TX",48113.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,54.0,2480331.0,2.1771,TX,Dallas County
4611,Texas,48.0,"Dallas County, TX",48113.0,2013,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,19.0,2480331.0,Unreliable,TX,Dallas County
4612,Texas,48.0,"Dallas County, TX",48113.0,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,38.0,2518638.0,1.5088,TX,Dallas County
4613,Texas,48.0,"Dallas County, TX",48113.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,146.0,2518638.0,5.7968,TX,Dallas County
4614,Texas,48.0,"Dallas County, TX",48113.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,104.0,2518638.0,4.1292,TX,Dallas County
4615,Texas,48.0,"Dallas County, TX",48113.0,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,25.0,2518638.0,0.9926,TX,Dallas County
4616,Texas,48.0,"Denton County, TX",48121.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,649702.0,Unreliable,TX,Denton County
4617,Texas,48.0,"Denton County, TX",48121.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21.0,649702.0,3.2323,TX,Denton County
4618,Texas,48.0,"Denton County, TX",48121.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,662614.0,Unreliable,TX,Denton County
4619,Texas,48.0,"Denton County, TX",48121.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,662614.0,3.6220,TX,Denton County
4620,Texas,48.0,"Denton County, TX",48121.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,686406.0,Unreliable,TX,Denton County
4621,Texas,48.0,"Denton County, TX",48121.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40.0,686406.0,5.8275,TX,Denton County
4622,Texas,48.0,"Denton County, TX",48121.0,2011,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,686406.0,Unreliable,TX,Denton County
4623,Texas,48.0,"Denton County, TX",48121.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,707304.0,Unreliable,TX,Denton County
4624,Texas,48.0,"Denton County, TX",48121.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,707304.0,3.3932,TX,Denton County
4625,Texas,48.0,"Denton County, TX",48121.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,728799.0,Unreliable,TX,Denton County
4626,Texas,48.0,"Denton County, TX",48121.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22.0,728799.0,3.0187,TX,Denton County
4627,Texas,48.0,"Denton County, TX",48121.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,753363.0,Unreliable,TX,Denton County
4628,Texas,48.0,"Denton County, TX",48121.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,753363.0,2.6548,TX,Denton County
4629,Texas,48.0,"Ector County, TX",48135.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,140111.0,Unreliable,TX,Ector County
4630,Texas,48.0,"Ector County, TX",48135.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,149378.0,Unreliable,TX,Ector County
4631,Texas,48.0,"Ector County, TX",48135.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,153904.0,Unreliable,TX,Ector County
4632,Texas,48.0,"Ector County, TX",48135.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,153904.0,Unreliable,TX,Ector County
4633,Texas,48.0,"El Paso County, TX",48141.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,33.0,786759.0,4.1944,TX,El Paso County
4634,Texas,48.0,"El Paso County, TX",48141.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,786759.0,Unreliable,TX,El Paso County
4635,Texas,48.0,"El Paso County, TX",48141.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,31.0,800647.0,3.8719,TX,El Paso County
4636,Texas,48.0,"El Paso County, TX",48141.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,800647.0,Unreliable,TX,El Paso County
4637,Texas,48.0,"El Paso County, TX",48141.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26.0,820790.0,3.1677,TX,El Paso County
4638,Texas,48.0,"El Paso County, TX",48141.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,820790.0,2.8022,TX,El Paso County
4639,Texas,48.0,"El Paso County, TX",48141.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,38.0,827398.0,4.5927,TX,El Paso County
4640,Texas,48.0,"El Paso County, TX",48141.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32.0,827718.0,3.8661,TX,El Paso County
4641,Texas,48.0,"El Paso County, TX",48141.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,827718.0,3.2620,TX,El Paso County
4642,Texas,48.0,"El Paso County, TX",48141.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32.0,833487.0,3.8393,TX,El Paso County
4643,Texas,48.0,"El Paso County, TX",48141.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,833487.0,3.2394,TX,El Paso County
4644,Texas,48.0,"El Paso County, TX",48141.0,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,833487.0,Unreliable,TX,El Paso County
4645,Texas,48.0,"Fort Bend County, TX",48157.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,569130.0,Unreliable,TX,Fort Bend County
4646,Texas,48.0,"Fort Bend County, TX",48157.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,569130.0,Unreliable,TX,Fort Bend County
4647,Texas,48.0,"Fort Bend County, TX",48157.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,585375.0,Unreliable,TX,Fort Bend County
4648,Texas,48.0,"Fort Bend County, TX",48157.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21.0,585375.0,3.5874,TX,Fort Bend County
4649,Texas,48.0,"Fort Bend County, TX",48157.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,606953.0,Unreliable,TX,Fort Bend County
4650,Texas,48.0,"Fort Bend County, TX",48157.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,606953.0,Unreliable,TX,Fort Bend County
4651,Texas,48.0,"Fort Bend County, TX",48157.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,627293.0,Unreliable,TX,Fort Bend County
4652,Texas,48.0,"Fort Bend County, TX",48157.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,685345.0,Unreliable,TX,Fort Bend County
4653,Texas,48.0,"Fort Bend County, TX",48157.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,685345.0,Unreliable,TX,Fort Bend County
4654,Texas,48.0,"Galveston County, TX",48167.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,287428.0,Unreliable,TX,Galveston County
4655,Texas,48.0,"Galveston County, TX",48167.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,287428.0,6.9583,TX,Galveston County
4656,Texas,48.0,"Galveston County, TX",48167.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,291309.0,Unreliable,TX,Galveston County
4657,Texas,48.0,"Galveston County, TX",48167.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,32.0,291309.0,10.9849,TX,Galveston County
4658,Texas,48.0,"Galveston County, TX",48167.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,295747.0,Unreliable,TX,Galveston County
4659,Texas,48.0,"Galveston County, TX",48167.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,295747.0,6.7625,TX,Galveston County
4660,Texas,48.0,"Galveston County, TX",48167.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,300484.0,Unreliable,TX,Galveston County
4661,Texas,48.0,"Galveston County, TX",48167.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,300484.0,Unreliable,TX,Galveston County
4662,Texas,48.0,"Galveston County, TX",48167.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,306782.0,Unreliable,TX,Galveston County
4663,Texas,48.0,"Galveston County, TX",48167.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,306782.0,Unreliable,TX,Galveston County
4664,Texas,48.0,"Galveston County, TX",48167.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,314198.0,Unreliable,TX,Galveston County
4665,Texas,48.0,"Galveston County, TX",48167.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,314198.0,Unreliable,TX,Galveston County
4666,Texas,48.0,"Grayson County, TX",48181.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,122353.0,Unreliable,TX,Grayson County
4667,Texas,48.0,"Harris County, TX",48201.0,2009,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,17.0,4034866.0,Unreliable,TX,Harris County
4668,Texas,48.0,"Harris County, TX",48201.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,125.0,4034866.0,3.0980,TX,Harris County
4669,Texas,48.0,"Harris County, TX",48201.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,199.0,4034866.0,4.9320,TX,Harris County
4670,Texas,48.0,"Harris County, TX",48201.0,2009,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,10.0,4034866.0,Unreliable,TX,Harris County
4671,Texas,48.0,"Harris County, TX",48201.0,2009,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,48.0,4034866.0,1.1896,TX,Harris County
4673,Texas,48.0,"Harris County, TX",48201.0,2010,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,23.0,4092459.0,0.5620,TX,Harris County
4674,Texas,48.0,"Harris County, TX",48201.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,117.0,4092459.0,2.8589,TX,Harris County
4675,Texas,48.0,"Harris County, TX",48201.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,225.0,4092459.0,5.4979,TX,Harris County
4676,Texas,48.0,"Harris County, TX",48201.0,2010,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,17.0,4092459.0,Unreliable,TX,Harris County
4677,Texas,48.0,"Harris County, TX",48201.0,2010,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,46.0,4092459.0,1.1240,TX,Harris County
4678,Texas,48.0,"Harris County, TX",48201.0,2011,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,21.0,4180894.0,0.5023,TX,Harris County
4679,Texas,48.0,"Harris County, TX",48201.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,119.0,4180894.0,2.8463,TX,Harris County
4680,Texas,48.0,"Harris County, TX",48201.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,188.0,4180894.0,4.4966,TX,Harris County
4681,Texas,48.0,"Harris County, TX",48201.0,2011,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,12.0,4180894.0,Unreliable,TX,Harris County
4682,Texas,48.0,"Harris County, TX",48201.0,2011,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,29.0,4180894.0,0.6936,TX,Harris County
4683,Texas,48.0,"Harris County, TX",48201.0,2012,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,20.0,4253700.0,0.4702,TX,Harris County
4684,Texas,48.0,"Harris County, TX",48201.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,137.0,4253700.0,3.2207,TX,Harris County
4685,Texas,48.0,"Harris County, TX",48201.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,137.0,4253700.0,3.2207,TX,Harris County
4686,Texas,48.0,"Harris County, TX",48201.0,2012,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,16.0,4253700.0,Unreliable,TX,Harris County
4687,Texas,48.0,"Harris County, TX",48201.0,2012,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,45.0,4253700.0,1.0579,TX,Harris County
4689,Texas,48.0,"Harris County, TX",48201.0,2013,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,42.0,4336853.0,0.9684,TX,Harris County
4690,Texas,48.0,"Harris County, TX",48201.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,168.0,4336853.0,3.8738,TX,Harris County
4691,Texas,48.0,"Harris County, TX",48201.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,155.0,4336853.0,3.5740,TX,Harris County
4692,Texas,48.0,"Harris County, TX",48201.0,2013,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,13.0,4336853.0,Unreliable,TX,Harris County
4693,Texas,48.0,"Harris County, TX",48201.0,2013,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,37.0,4336853.0,0.8532,TX,Harris County
4694,Texas,48.0,"Harris County, TX",48201.0,2014,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,38.0,4441370.0,0.8556,TX,Harris County
4695,Texas,48.0,"Harris County, TX",48201.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,122.0,4441370.0,2.7469,TX,Harris County
4696,Texas,48.0,"Harris County, TX",48201.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,181.0,4441370.0,4.0753,TX,Harris County
4697,Texas,48.0,"Harris County, TX",48201.0,2014,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,14.0,4441370.0,Unreliable,TX,Harris County
4698,Texas,48.0,"Harris County, TX",48201.0,2014,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,34.0,4441370.0,0.7655,TX,Harris County
4699,Texas,48.0,"Hidalgo County, TX",48215.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,797810.0,Unreliable,TX,Hidalgo County
4700,Texas,48.0,"Hidalgo County, TX",48215.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,806552.0,Unreliable,TX,Hidalgo County
4701,Texas,48.0,"Hidalgo County, TX",48215.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,815996.0,Unreliable,TX,Hidalgo County
4702,Texas,48.0,"Hidalgo County, TX",48215.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,815996.0,Unreliable,TX,Hidalgo County
4703,Texas,48.0,"Hidalgo County, TX",48215.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,831073.0,Unreliable,TX,Hidalgo County
4704,Texas,48.0,"Jefferson County, TX",48245.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,251332.0,9.5491,TX,Jefferson County
4705,Texas,48.0,"Jefferson County, TX",48245.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,252273.0,Unreliable,TX,Jefferson County
4706,Texas,48.0,"Jefferson County, TX",48245.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,252273.0,9.5135,TX,Jefferson County
4707,Texas,48.0,"Jefferson County, TX",48245.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,252802.0,Unreliable,TX,Jefferson County
4708,Texas,48.0,"Jefferson County, TX",48245.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,252802.0,Unreliable,TX,Jefferson County
4709,Texas,48.0,"Jefferson County, TX",48245.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,251813.0,Unreliable,TX,Jefferson County
4710,Texas,48.0,"Jefferson County, TX",48245.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,251813.0,Unreliable,TX,Jefferson County
4711,Texas,48.0,"Jefferson County, TX",48245.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,252358.0,Unreliable,TX,Jefferson County
4712,Texas,48.0,"Jefferson County, TX",48245.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,252358.0,Unreliable,TX,Jefferson County
4713,Texas,48.0,"Jefferson County, TX",48245.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,252235.0,Unreliable,TX,Jefferson County
4714,Texas,48.0,"Jefferson County, TX",48245.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,252235.0,Unreliable,TX,Jefferson County
4715,Texas,48.0,"Liberty County, TX",48291.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,75041.0,Unreliable,TX,Liberty County
4716,Texas,48.0,"Lubbock County, TX",48303.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,274252.0,Unreliable,TX,Lubbock County
4717,Texas,48.0,"Lubbock County, TX",48303.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,285760.0,Unreliable,TX,Lubbock County
4718,Texas,48.0,"Lubbock County, TX",48303.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,289324.0,Unreliable,TX,Lubbock County
4719,Texas,48.0,"Lubbock County, TX",48303.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,289324.0,Unreliable,TX,Lubbock County
4720,Texas,48.0,"Lubbock County, TX",48303.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,293974.0,Unreliable,TX,Lubbock County
4721,Texas,48.0,"Lubbock County, TX",48303.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,293974.0,Unreliable,TX,Lubbock County
4722,Texas,48.0,"Midland County, TX",48329.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,151468.0,Unreliable,TX,Midland County
4723,Texas,48.0,"Montgomery County, TX",48339.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,445836.0,Unreliable,TX,Montgomery County
4724,Texas,48.0,"Montgomery County, TX",48339.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31.0,445836.0,6.9532,TX,Montgomery County
4725,Texas,48.0,"Montgomery County, TX",48339.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,455746.0,Unreliable,TX,Montgomery County
4726,Texas,48.0,"Montgomery County, TX",48339.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,471734.0,Unreliable,TX,Montgomery County
4727,Texas,48.0,"Montgomery County, TX",48339.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,471734.0,Unreliable,TX,Montgomery County
4728,Texas,48.0,"Montgomery County, TX",48339.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,485047.0,4.1233,TX,Montgomery County
4729,Texas,48.0,"Montgomery County, TX",48339.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,499137.0,Unreliable,TX,Montgomery County
4730,Texas,48.0,"Montgomery County, TX",48339.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,499137.0,4.0069,TX,Montgomery County
4731,Texas,48.0,"Montgomery County, TX",48339.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,518947.0,Unreliable,TX,Montgomery County
4732,Texas,48.0,"Nueces County, TX",48355.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30.0,338220.0,8.8700,TX,Nueces County
4733,Texas,48.0,"Nueces County, TX",48355.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,338220.0,Unreliable,TX,Nueces County
4734,Texas,48.0,"Nueces County, TX",48355.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27.0,340223.0,7.9360,TX,Nueces County
4735,Texas,48.0,"Nueces County, TX",48355.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,340223.0,Unreliable,TX,Nueces County
4736,Texas,48.0,"Nueces County, TX",48355.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37.0,343281.0,10.7783,TX,Nueces County
4737,Texas,48.0,"Nueces County, TX",48355.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,343281.0,5.8261,TX,Nueces County
4738,Texas,48.0,"Nueces County, TX",48355.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,347691.0,6.9027,TX,Nueces County
4739,Texas,48.0,"Nueces County, TX",48355.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21.0,347691.0,6.0398,TX,Nueces County
4740,Texas,48.0,"Nueces County, TX",48355.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,31.0,352107.0,8.8041,TX,Nueces County
4741,Texas,48.0,"Nueces County, TX",48355.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,352107.0,Unreliable,TX,Nueces County
