,Year,State,State Code,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,State_Code,County Name
3572,2011,New York,36.0,"Queens County, NY",36081.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35.0,2247848.0,1.6,NY,Queens County
3573,2011,New York,36.0,"Queens County, NY",36081.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,70.0,2247848.0,3.1,NY,Queens County
3574,2011,New York,36.0,"Queens County, NY",36081.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,18.0,2247848.0,Unreliable,NY,Queens County
3575,2011,New York,36.0,"Richmond County, NY",36085.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,470467.0,Unreliable,NY,Richmond County
3576,2011,New York,36.0,"Richmond County, NY",36085.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,53.0,470467.0,11.3,NY,Richmond County
3577,2011,New York,36.0,"Suffolk County, NY",36103.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,141.0,1498816.0,9.4,NY,Suffolk County
3578,2011,New York,36.0,"Suffolk County, NY",36103.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,95.0,1498816.0,6.3,NY,Suffolk County
3579,2011,New York,36.0,"Suffolk County, NY",36103.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,16.0,1498816.0,Unreliable,NY,Suffolk County
3580,2011,New York,36.0,"Sullivan County, NY",36105.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,76900.0,Unreliable,NY,Sullivan County
3581,2011,New York,36.0,"Westchester County, NY",36119.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,28.0,955899.0,2.9,NY,Westchester County
3582,2011,New York,36.0,"Westchester County, NY",36119.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38.0,955899.0,4.0,NY,Westchester County
3583,2011,New York,36.0,"Westchester County, NY",36119.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,955899.0,Unreliable,NY,Westchester County
3673,2011,Oregon,41.0,"Clackamas County, OR",41005.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21.0,380207.0,5.5,OR,Clackamas County
3674,2011,Oregon,41.0,"Clackamas County, OR",41005.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,380207.0,Unreliable,OR,Clackamas County
3675,2011,Oregon,41.0,"Clatsop County, OR",41007.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,37153.0,Unreliable,OR,Clatsop County
3676,2011,Oregon,41.0,"Deschutes County, OR",41017.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,160338.0,Unreliable,OR,Deschutes County
3677,2011,Oregon,41.0,"Jackson County, OR",41029.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,204822.0,Unreliable,OR,Jackson County
3678,2011,Oregon,41.0,"Lane County, OR",41039.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21.0,353416.0,5.9,OR,Lane County
3679,2011,Oregon,41.0,"Lane County, OR",41039.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,353416.0,Unreliable,OR,Lane County
3680,2011,Oregon,41.0,"Marion County, OR",41047.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,318872.0,Unreliable,OR,Marion County
3681,2011,Oregon,41.0,"Marion County, OR",41047.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,318872.0,Unreliable,OR,Marion County
3682,2011,Oregon,41.0,"Multnomah County, OR",41051.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,12.0,748031.0,Unreliable,OR,Multnomah County
3683,2011,Oregon,41.0,"Multnomah County, OR",41051.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,94.0,748031.0,12.6,OR,Multnomah County
3684,2011,Oregon,41.0,"Multnomah County, OR",41051.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,748031.0,Unreliable,OR,Multnomah County
3685,2011,Oregon,41.0,"Washington County, OR",41067.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21.0,540410.0,3.9,OR,Washington County
3785,2011,Texas,48.0,"Bell County, TX",48027.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,315196.0,Unreliable,TX,Bell County
3786,2011,Texas,48.0,"Bexar County, TX",48029.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,11.0,1756153.0,Unreliable,TX,Bexar County
3787,2011,Texas,48.0,"Bexar County, TX",48029.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,160.0,1756153.0,9.1,TX,Bexar County
3788,2011,Texas,48.0,"Bexar County, TX",48029.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,56.0,1756153.0,3.2,TX,Bexar County
3789,2011,Texas,48.0,"Bexar County, TX",48029.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,1756153.0,Unreliable,TX,Bexar County
3790,2011,Texas,48.0,"Brazoria County, TX",48039.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,319973.0,Unreliable,TX,Brazoria County
3791,2011,Texas,48.0,"Brazoria County, TX",48039.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,319973.0,Unreliable,TX,Brazoria County
3792,2011,Texas,48.0,"Brazos County, TX",48041.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,197632.0,Unreliable,TX,Brazos County
3793,2011,Texas,48.0,"Collin County, TX",48085.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21.0,812226.0,2.6,TX,Collin County
3794,2011,Texas,48.0,"Collin County, TX",48085.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,812226.0,Unreliable,TX,Collin County
3795,2011,Texas,48.0,"Dallas County, TX",48113.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,15.0,2416014.0,Unreliable,TX,Dallas County
3796,2011,Texas,48.0,"Dallas County, TX",48113.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,108.0,2416014.0,4.5,TX,Dallas County
3797,2011,Texas,48.0,"Dallas County, TX",48113.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,66.0,2416014.0,2.7,TX,Dallas County
3798,2011,Texas,48.0,"Dallas County, TX",48113.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,19.0,2416014.0,Unreliable,TX,Dallas County
3799,2011,Texas,48.0,"Denton County, TX",48121.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,686406.0,Unreliable,TX,Denton County
3800,2011,Texas,48.0,"Denton County, TX",48121.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40.0,686406.0,5.8,TX,Denton County
3801,2011,Texas,48.0,"Denton County, TX",48121.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,686406.0,Unreliable,TX,Denton County
3802,2011,Texas,48.0,"Ector County, TX",48135.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,140111.0,Unreliable,TX,Ector County
3803,2011,Texas,48.0,"El Paso County, TX",48141.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26.0,820790.0,3.2,TX,El Paso County
3804,2011,Texas,48.0,"El Paso County, TX",48141.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,820790.0,2.8,TX,El Paso County
3805,2011,Texas,48.0,"Fort Bend County, TX",48157.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,606953.0,Unreliable,TX,Fort Bend County
3806,2011,Texas,48.0,"Fort Bend County, TX",48157.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,606953.0,Unreliable,TX,Fort Bend County
3807,2011,Texas,48.0,"Galveston County, TX",48167.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,295747.0,Unreliable,TX,Galveston County
3808,2011,Texas,48.0,"Galveston County, TX",48167.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,295747.0,6.8,TX,Galveston County
3809,2011,Texas,48.0,"Harris County, TX",48201.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,21.0,4180894.0,0.5,TX,Harris County
3810,2011,Texas,48.0,"Harris County, TX",48201.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,119.0,4180894.0,2.8,TX,Harris County
3811,2011,Texas,48.0,"Harris County, TX",48201.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,188.0,4180894.0,4.5,TX,Harris County
3812,2011,Texas,48.0,"Harris County, TX",48201.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,12.0,4180894.0,Unreliable,TX,Harris County
3813,2011,Texas,48.0,"Harris County, TX",48201.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,29.0,4180894.0,0.7,TX,Harris County
3814,2011,Texas,48.0,"Hidalgo County, TX",48215.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,797810.0,Unreliable,TX,Hidalgo County
3815,2011,Texas,48.0,"Jefferson County, TX",48245.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,252802.0,Unreliable,TX,Jefferson County
3816,2011,Texas,48.0,"Jefferson County, TX",48245.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,252802.0,Unreliable,TX,Jefferson County
3817,2011,Texas,48.0,"Montgomery County, TX",48339.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,471734.0,Unreliable,TX,Montgomery County
3818,2011,Texas,48.0,"Montgomery County, TX",48339.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,471734.0,Unreliable,TX,Montgomery County
3819,2011,Texas,48.0,"Nueces County, TX",48355.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37.0,343281.0,10.8,TX,Nueces County
3820,2011,Texas,48.0,"Nueces County, TX",48355.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,343281.0,5.8,TX,Nueces County
3821,2011,Texas,48.0,"Orange County, TX",48361.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,82487.0,Unreliable,TX,Orange County
3822,2011,Texas,48.0,"Smith County, TX",48423.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,213381.0,Unreliable,TX,Smith County
3823,2011,Texas,48.0,"Tarrant County, TX",48439.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,12.0,1849815.0,Unreliable,TX,Tarrant County
3824,2011,Texas,48.0,"Tarrant County, TX",48439.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,59.0,1849815.0,3.2,TX,Tarrant County
3825,2011,Texas,48.0,"Tarrant County, TX",48439.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,79.0,1849815.0,4.3,TX,Tarrant County
3826,2011,Texas,48.0,"Tarrant County, TX",48439.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14.0,1849815.0,Unreliable,TX,Tarrant County
3827,2011,Texas,48.0,"Travis County, TX",48453.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,11.0,1063130.0,Unreliable,TX,Travis County
3828,2011,Texas,48.0,"Travis County, TX",48453.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,39.0,1063130.0,3.7,TX,Travis County
3829,2011,Texas,48.0,"Travis County, TX",48453.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,85.0,1063130.0,8.0,TX,Travis County
3830,2011,Texas,48.0,"Travis County, TX",48453.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,1063130.0,Unreliable,TX,Travis County
3831,2011,Texas,48.0,"Webb County, TX",48479.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,256496.0,Unreliable,TX,Webb County
3832,2011,Texas,48.0,"Wichita County, TX",48485.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,130698.0,Unreliable,TX,Wichita County
3833,2011,Texas,48.0,"Williamson County, TX",48491.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,442782.0,5.6,TX,Williamson County
3848,2011,Virginia,51.0,"Chesterfield County, VA",51041.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,320277.0,Unreliable,VA,Chesterfield County
3849,2011,Virginia,51.0,"Fairfax County, VA",51059.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,1100692.0,Unreliable,VA,Fairfax County
3850,2011,Virginia,51.0,"Fairfax County, VA",51059.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,1100692.0,Unreliable,VA,Fairfax County
3851,2011,Virginia,51.0,"Fairfax County, VA",51059.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14.0,1100692.0,Unreliable,VA,Fairfax County
3852,2011,Virginia,51.0,"Henrico County, VA",51087.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20.0,310445.0,6.4,VA,Henrico County
3853,2011,Virginia,51.0,"Prince William County, VA",51153.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,419006.0,Unreliable,VA,Prince William County
3854,2011,Virginia,51.0,"Prince William County, VA",51153.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,419006.0,Unreliable,VA,Prince William County
3855,2011,Virginia,51.0,"Russell County, VA",51167.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,28749.0,Unreliable,VA,Russell County
3856,2011,Virginia,51.0,"Tazewell County, VA",51185.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,44715.0,Unreliable,VA,Tazewell County
3857,2011,Virginia,51.0,"Tazewell County, VA",51185.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,44715.0,Unreliable,VA,Tazewell County
3858,2011,Virginia,51.0,"Norfolk city, VA",51710.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,242628.0,Unreliable,VA,Norfolk city
3859,2011,Virginia,51.0,"Norfolk city, VA",51710.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,242628.0,Unreliable,VA,Norfolk city
3860,2011,Virginia,51.0,"Richmond city, VA",51760.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22.0,205533.0,10.7,VA,Richmond city
3861,2011,Virginia,51.0,"Virginia Beach city, VA",51810.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,442707.0,Unreliable,VA,Virginia Beach city
3862,2011,Virginia,51.0,"Virginia Beach city, VA",51810.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,442707.0,Unreliable,VA,Virginia Beach city
3863,2011,Washington,53.0,"Clark County, WA",53011.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27.0,433418.0,6.2,WA,Clark County
3864,2011,Washington,53.0,"Clark County, WA",53011.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,433418.0,Unreliable,WA,Clark County
3865,2011,Washington,53.0,"Cowlitz County, WA",53015.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,102478.0,Unreliable,WA,Cowlitz County
3866,2011,Washington,53.0,"King County, WA",53033.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10.0,1969722.0,Unreliable,WA,King County
3867,2011,Washington,53.0,"King County, WA",53033.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,67.0,1969722.0,3.4,WA,King County
3868,2011,Washington,53.0,"King County, WA",53033.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,101.0,1969722.0,5.1,WA,King County
3869,2011,Washington,53.0,"King County, WA",53033.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,10.0,1969722.0,Unreliable,WA,King County
3870,2011,Washington,53.0,"King County, WA",53033.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,31.0,1969722.0,1.6,WA,King County
3871,2011,Washington,53.0,"Kitsap County, WA",53035.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,254633.0,Unreliable,WA,Kitsap County
3872,2011,Washington,53.0,"Pierce County, WA",53053.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,11.0,807904.0,Unreliable,WA,Pierce County
3873,2011,Washington,53.0,"Pierce County, WA",53053.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,65.0,807904.0,8.0,WA,Pierce County
3874,2011,Washington,53.0,"Pierce County, WA",53053.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21.0,807904.0,2.6,WA,Pierce County
3875,2011,Washington,53.0,"Pierce County, WA",53053.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,11.0,807904.0,Unreliable,WA,Pierce County
3876,2011,Washington,53.0,"Pierce County, WA",53053.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,807904.0,Unreliable,WA,Pierce County
3877,2011,Washington,53.0,"Snohomish County, WA",53061.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,54.0,722400.0,7.5,WA,Snohomish County
3878,2011,Washington,53.0,"Snohomish County, WA",53061.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,87.0,722400.0,12.0,WA,Snohomish County
3879,2011,Washington,53.0,"Snohomish County, WA",53061.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,20.0,722400.0,2.8,WA,Snohomish County
3880,2011,Washington,53.0,"Spokane County, WA",53063.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,473761.0,Unreliable,WA,Spokane County
3881,2011,Washington,53.0,"Spokane County, WA",53063.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35.0,473761.0,7.4,WA,Spokane County
3882,2011,Washington,53.0,"Thurston County, WA",53067.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,256591.0,Unreliable,WA,Thurston County
3883,2011,Washington,53.0,"Whatcom County, WA",53073.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,203663.0,Unreliable,WA,Whatcom County
3960,2012,Arkansas,5.0,"Benton County, AR",5007.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,232268.0,Unreliable,AR,Benton County
3961,2012,Arkansas,5.0,"Pulaski County, AR",5119.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,388953.0,Unreliable,AR,Pulaski County
3962,2012,Arkansas,5.0,"Sebastian County, AR",5131.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,127304.0,Unreliable,AR,Sebastian County
3963,2012,California,6.0,"Alameda County, CA",6001.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,16.0,1554720.0,Unreliable,CA,Alameda County
3964,2012,California,6.0,"Alameda County, CA",6001.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37.0,1554720.0,2.4,CA,Alameda County
3965,2012,California,6.0,"Alameda County, CA",6001.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,61.0,1554720.0,3.9,CA,Alameda County
3966,2012,California,6.0,"Alameda County, CA",6001.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,1554720.0,Unreliable,CA,Alameda County
3967,2012,California,6.0,"Butte County, CA",6007.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,221539.0,Unreliable,CA,Butte County
3968,2012,California,6.0,"Butte County, CA",6007.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,44.0,221539.0,19.9,CA,Butte County
3969,2012,California,6.0,"Contra Costa County, CA",6013.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,24.0,1079597.0,2.2,CA,Contra Costa County
3970,2012,California,6.0,"Contra Costa County, CA",6013.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35.0,1079597.0,3.2,CA,Contra Costa County
3971,2012,California,6.0,"Contra Costa County, CA",6013.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40.0,1079597.0,3.7,CA,Contra Costa County
3972,2012,California,6.0,"Contra Costa County, CA",6013.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,13.0,1079597.0,Unreliable,CA,Contra Costa County
3973,2012,California,6.0,"El Dorado County, CA",6017.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,180561.0,11.1,CA,El Dorado County
3974,2012,California,6.0,"Fresno County, CA",6019.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,20.0,947895.0,2.1,CA,Fresno County
3975,2012,California,6.0,"Fresno County, CA",6019.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,28.0,947895.0,3.0,CA,Fresno County
3976,2012,California,6.0,"Fresno County, CA",6019.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,947895.0,Unreliable,CA,Fresno County
3977,2012,California,6.0,"Humboldt County, CA",6023.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,134827.0,Unreliable,CA,Humboldt County
3978,2012,California,6.0,"Humboldt County, CA",6023.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,134827.0,Unreliable,CA,Humboldt County
3979,2012,California,6.0,"Imperial County, CA",6025.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,176948.0,Unreliable,CA,Imperial County
3980,2012,California,6.0,"Kern County, CA",6029.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,40.0,856158.0,4.7,CA,Kern County
3981,2012,California,6.0,"Kern County, CA",6029.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,38.0,856158.0,4.4,CA,Kern County
3982,2012,California,6.0,"Kern County, CA",6029.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,54.0,856158.0,6.3,CA,Kern County
3983,2012,California,6.0,"Kern County, CA",6029.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,856158.0,Unreliable,CA,Kern County
3984,2012,California,6.0,"Lake County, CA",6033.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,63983.0,Unreliable,CA,Lake County
3985,2012,California,6.0,"Los Angeles County, CA",6037.0,"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder",F11.9,12.0,9962789.0,Unreliable,CA,Los Angeles County
3986,2012,California,6.0,"Los Angeles County, CA",6037.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,11.0,9962789.0,Unreliable,CA,Los Angeles County
3987,2012,California,6.0,"Los Angeles County, CA",6037.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,86.0,9962789.0,0.9,CA,Los Angeles County
3988,2012,California,6.0,"Los Angeles County, CA",6037.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,198.0,9962789.0,2.0,CA,Los Angeles County
3989,2012,California,6.0,"Los Angeles County, CA",6037.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,277.0,9962789.0,2.8,CA,Los Angeles County
3990,2012,California,6.0,"Los Angeles County, CA",6037.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,16.0,9962789.0,Unreliable,CA,Los Angeles County
3991,2012,California,6.0,"Los Angeles County, CA",6037.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,71.0,9962789.0,0.7,CA,Los Angeles County
3992,2012,California,6.0,"Madera County, CA",6039.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,152218.0,Unreliable,CA,Madera County
