,Year,State,State Code,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,County Name,State_Code
3984,2012,California,6.0,"Lake County, CA",6033.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,63983.0,Unreliable,Lake County,CA
3985,2012,California,6.0,"Los Angeles County, CA",6037.0,"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder",F11.9,12.0,9962789.0,Unreliable,Los Angeles County,CA
3986,2012,California,6.0,"Los Angeles County, CA",6037.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,11.0,9962789.0,Unreliable,Los Angeles County,CA
3987,2012,California,6.0,"Los Angeles County, CA",6037.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,86.0,9962789.0,0.9,Los Angeles County,CA
3988,2012,California,6.0,"Los Angeles County, CA",6037.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,198.0,9962789.0,2.0,Los Angeles County,CA
3989,2012,California,6.0,"Los Angeles County, CA",6037.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,277.0,9962789.0,2.8,Los Angeles County,CA
3990,2012,California,6.0,"Los Angeles County, CA",6037.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,16.0,9962789.0,Unreliable,Los Angeles County,CA
3991,2012,California,6.0,"Los Angeles County, CA",6037.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,71.0,9962789.0,0.7,Los Angeles County,CA
3992,2012,California,6.0,"Madera County, CA",6039.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,152218.0,Unreliable,Madera County,CA
3993,2012,California,6.0,"Marin County, CA",6041.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,256069.0,Unreliable,Marin County,CA
3994,2012,California,6.0,"Merced County, CA",6047.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,262305.0,Unreliable,Merced County,CA
3995,2012,California,6.0,"Monterey County, CA",6053.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,426762.0,Unreliable,Monterey County,CA
3996,2012,California,6.0,"Monterey County, CA",6053.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,426762.0,Unreliable,Monterey County,CA
3997,2012,California,6.0,"Nevada County, CA",6057.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,98292.0,Unreliable,Nevada County,CA
3998,2012,California,6.0,"Orange County, CA",6059.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,46.0,3090132.0,1.5,Orange County,CA
3999,2012,California,6.0,"Orange County, CA",6059.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,54.0,3090132.0,1.7,Orange County,CA
4000,2012,California,6.0,"Orange County, CA",6059.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,149.0,3090132.0,4.8,Orange County,CA
4001,2012,California,6.0,"Orange County, CA",6059.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,11.0,3090132.0,Unreliable,Orange County,CA
4002,2012,California,6.0,"Orange County, CA",6059.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,41.0,3090132.0,1.3,Orange County,CA
4003,2012,California,6.0,"Placer County, CA",6061.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,361682.0,5.5,Placer County,CA
4004,2012,California,6.0,"Riverside County, CA",6065.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,50.0,2268783.0,2.2,Riverside County,CA
4005,2012,California,6.0,"Riverside County, CA",6065.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,82.0,2268783.0,3.6,Riverside County,CA
4006,2012,California,6.0,"Riverside County, CA",6065.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,93.0,2268783.0,4.1,Riverside County,CA
4007,2012,California,6.0,"Riverside County, CA",6065.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,14.0,2268783.0,Unreliable,Riverside County,CA
4008,2012,California,6.0,"Riverside County, CA",6065.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,32.0,2268783.0,1.4,Riverside County,CA
4009,2012,California,6.0,"Sacramento County, CA",6067.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,38.0,1450121.0,2.6,Sacramento County,CA
4010,2012,California,6.0,"Sacramento County, CA",6067.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,45.0,1450121.0,3.1,Sacramento County,CA
4011,2012,California,6.0,"Sacramento County, CA",6067.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,73.0,1450121.0,5.0,Sacramento County,CA
4012,2012,California,6.0,"Sacramento County, CA",6067.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,24.0,1450121.0,1.7,Sacramento County,CA
4013,2012,California,6.0,"Sacramento County, CA",6067.0,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,11.0,1450121.0,Unreliable,Sacramento County,CA
4014,2012,California,6.0,"San Bernardino County, CA",6071.0,"Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use",F15.1,13.0,2081313.0,Unreliable,San Bernardino County,CA
4015,2012,California,6.0,"San Bernardino County, CA",6071.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,52.0,2081313.0,2.5,San Bernardino County,CA
4016,2012,California,6.0,"San Bernardino County, CA",6071.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,18.0,2081313.0,Unreliable,San Bernardino County,CA
4017,2012,California,6.0,"San Bernardino County, CA",6071.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,39.0,2081313.0,1.9,San Bernardino County,CA
4018,2012,California,6.0,"San Bernardino County, CA",6071.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,28.0,2081313.0,1.3,San Bernardino County,CA
4019,2012,California,6.0,"San Bernardino County, CA",6071.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,21.0,2081313.0,1.0,San Bernardino County,CA
4020,2012,California,6.0,"San Diego County, CA",6073.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,72.0,3177063.0,2.3,San Diego County,CA
4021,2012,California,6.0,"San Diego County, CA",6073.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,67.0,3177063.0,2.1,San Diego County,CA
4022,2012,California,6.0,"San Diego County, CA",6073.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,192.0,3177063.0,6.0,San Diego County,CA
4023,2012,California,6.0,"San Diego County, CA",6073.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,18.0,3177063.0,Unreliable,San Diego County,CA
4024,2012,California,6.0,"San Diego County, CA",6073.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,64.0,3177063.0,2.0,San Diego County,CA
4025,2012,California,6.0,"San Francisco County, CA",6075.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,42.0,825863.0,5.1,San Francisco County,CA
4026,2012,California,6.0,"San Francisco County, CA",6075.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,67.0,825863.0,8.1,San Francisco County,CA
4027,2012,California,6.0,"San Francisco County, CA",6075.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,825863.0,Unreliable,San Francisco County,CA
4028,2012,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,35.0,702612.0,5.0,San Joaquin County,CA
4029,2012,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20.0,702612.0,2.8,San Joaquin County,CA
4030,2012,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,39.0,702612.0,5.6,San Joaquin County,CA
4031,2012,California,6.0,"San Luis Obispo County, CA",6079.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,274804.0,Unreliable,San Luis Obispo County,CA
4032,2012,California,6.0,"San Luis Obispo County, CA",6079.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,274804.0,Unreliable,San Luis Obispo County,CA
4033,2012,California,6.0,"San Mateo County, CA",6081.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,739311.0,Unreliable,San Mateo County,CA
4034,2012,California,6.0,"San Mateo County, CA",6081.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,28.0,739311.0,3.8,San Mateo County,CA
4035,2012,California,6.0,"San Mateo County, CA",6081.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,739311.0,Unreliable,San Mateo County,CA
4036,2012,California,6.0,"Santa Barbara County, CA",6083.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,431249.0,Unreliable,Santa Barbara County,CA
4037,2012,California,6.0,"Santa Barbara County, CA",6083.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21.0,431249.0,4.9,Santa Barbara County,CA
4038,2012,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,36.0,1837504.0,2.0,Santa Clara County,CA
4039,2012,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26.0,1837504.0,1.4,Santa Clara County,CA
4040,2012,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,37.0,1837504.0,2.0,Santa Clara County,CA
4041,2012,California,6.0,"Santa Clara County, CA",6085.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,18.0,1837504.0,Unreliable,Santa Clara County,CA
4042,2012,California,6.0,"Santa Cruz County, CA",6087.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,266776.0,Unreliable,Santa Cruz County,CA
4043,2012,California,6.0,"Santa Cruz County, CA",6087.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,266776.0,Unreliable,Santa Cruz County,CA
4044,2012,California,6.0,"Shasta County, CA",6089.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,178586.0,Unreliable,Shasta County,CA
4045,2012,California,6.0,"Shasta County, CA",6089.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,178586.0,12.9,Shasta County,CA
4046,2012,California,6.0,"Solano County, CA",6095.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10.0,420757.0,Unreliable,Solano County,CA
4047,2012,California,6.0,"Solano County, CA",6095.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,420757.0,Unreliable,Solano County,CA
4048,2012,California,6.0,"Sonoma County, CA",6097.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,491829.0,Unreliable,Sonoma County,CA
4049,2012,California,6.0,"Sonoma County, CA",6097.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,32.0,491829.0,6.5,Sonoma County,CA
4050,2012,California,6.0,"Stanislaus County, CA",6099.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,521726.0,Unreliable,Stanislaus County,CA
4051,2012,California,6.0,"Stanislaus County, CA",6099.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,45.0,521726.0,8.6,Stanislaus County,CA
4052,2012,California,6.0,"Ventura County, CA",6111.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,48.0,835981.0,5.7,Ventura County,CA
4053,2012,California,6.0,"Ventura County, CA",6111.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,36.0,835981.0,4.3,Ventura County,CA
4054,2012,California,6.0,"Yolo County, CA",6113.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,204118.0,Unreliable,Yolo County,CA
4157,2012,Georgia,13.0,"Catoosa County, GA",13047.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,65046.0,Unreliable,Catoosa County,GA
4158,2012,Georgia,13.0,"Chatham County, GA",13051.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,276434.0,Unreliable,Chatham County,GA
4159,2012,Georgia,13.0,"Cherokee County, GA",13057.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,221315.0,Unreliable,Cherokee County,GA
4160,2012,Georgia,13.0,"Clayton County, GA",13063.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,265888.0,Unreliable,Clayton County,GA
4161,2012,Georgia,13.0,"Clayton County, GA",13063.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,265888.0,Unreliable,Clayton County,GA
4162,2012,Georgia,13.0,"Cobb County, GA",13067.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,707442.0,Unreliable,Cobb County,GA
4163,2012,Georgia,13.0,"Cobb County, GA",13067.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,50.0,707442.0,7.1,Cobb County,GA
4164,2012,Georgia,13.0,"Coweta County, GA",13077.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,130929.0,Unreliable,Coweta County,GA
4165,2012,Georgia,13.0,"DeKalb County, GA",13089.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27.0,707089.0,3.8,DeKalb County,GA
4166,2012,Georgia,13.0,"Floyd County, GA",13115.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,96177.0,Unreliable,Floyd County,GA
4167,2012,Georgia,13.0,"Fulton County, GA",13121.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,45.0,977773.0,4.6,Fulton County,GA
4168,2012,Georgia,13.0,"Fulton County, GA",13121.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,28.0,977773.0,2.9,Fulton County,GA
4169,2012,Georgia,13.0,"Gwinnett County, GA",13135.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,842046.0,Unreliable,Gwinnett County,GA
4170,2012,Georgia,13.0,"Gwinnett County, GA",13135.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,842046.0,Unreliable,Gwinnett County,GA
4171,2012,Georgia,13.0,"Hall County, GA",13139.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,185416.0,Unreliable,Hall County,GA
4172,2012,Georgia,13.0,"Henry County, GA",13151.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,209053.0,Unreliable,Henry County,GA
4173,2012,Georgia,13.0,"Muscogee County, GA",13215.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,198413.0,Unreliable,Muscogee County,GA
4174,2012,Georgia,13.0,"Paulding County, GA",13223.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,144800.0,Unreliable,Paulding County,GA
4175,2012,Georgia,13.0,"Richmond County, GA",13245.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,202587.0,Unreliable,Richmond County,GA
4176,2012,Georgia,13.0,"Spalding County, GA",13255.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,63865.0,Unreliable,Spalding County,GA
4177,2012,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,33.0,976372.0,3.4,Honolulu County,HI
4178,2012,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,976372.0,Unreliable,Honolulu County,HI
4179,2012,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,976372.0,Unreliable,Honolulu County,HI
4180,2012,Hawaii,15.0,"Honolulu County, HI",15003.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,976372.0,Unreliable,Honolulu County,HI
4234,2012,Iowa,19.0,"Polk County, IA",19153.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22.0,443710.0,5.0,Polk County,IA
4235,2012,Iowa,19.0,"Polk County, IA",19153.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,443710.0,Unreliable,Polk County,IA
4236,2012,Iowa,19.0,"Scott County, IA",19163.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,168799.0,Unreliable,Scott County,IA
4237,2012,Kansas,20.0,"Johnson County, KS",20091.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,559913.0,Unreliable,Johnson County,KS
4238,2012,Kansas,20.0,"Johnson County, KS",20091.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,559913.0,Unreliable,Johnson County,KS
4239,2012,Kansas,20.0,"Johnson County, KS",20091.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,559913.0,Unreliable,Johnson County,KS
4240,2012,Kansas,20.0,"Sedgwick County, KS",20173.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,503889.0,4.8,Sedgwick County,KS
4241,2012,Kansas,20.0,"Sedgwick County, KS",20173.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,503889.0,5.4,Sedgwick County,KS
4242,2012,Kansas,20.0,"Wyandotte County, KS",20209.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,159129.0,Unreliable,Wyandotte County,KS
4285,2012,Maine,23.0,"Cumberland County, ME",23005.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,283921.0,Unreliable,Cumberland County,ME
4286,2012,Maine,23.0,"Cumberland County, ME",23005.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,283921.0,Unreliable,Cumberland County,ME
4287,2012,Maine,23.0,"York County, ME",23031.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,199005.0,Unreliable,York County,ME
4308,2012,Massachusetts,25.0,"Barnstable County, MA",25001.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,215423.0,Unreliable,Barnstable County,MA
4309,2012,Massachusetts,25.0,"Berkshire County, MA",25003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,130016.0,Unreliable,Berkshire County,MA
4310,2012,Massachusetts,25.0,"Bristol County, MA",25005.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,91.0,551082.0,16.5,Bristol County,MA
4311,2012,Massachusetts,25.0,"Essex County, MA",25009.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,10.0,755618.0,Unreliable,Essex County,MA
4312,2012,Massachusetts,25.0,"Essex County, MA",25009.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,67.0,755618.0,8.9,Essex County,MA
4313,2012,Massachusetts,25.0,"Essex County, MA",25009.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,755618.0,3.0,Essex County,MA
4314,2012,Massachusetts,25.0,"Essex County, MA",25009.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,755618.0,Unreliable,Essex County,MA
4315,2012,Massachusetts,25.0,"Hampden County, MA",25013.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,45.0,465923.0,9.7,Hampden County,MA
4316,2012,Massachusetts,25.0,"Hampden County, MA",25013.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,465923.0,Unreliable,Hampden County,MA
4317,2012,Massachusetts,25.0,"Middlesex County, MA",25017.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,13.0,1537215.0,Unreliable,Middlesex County,MA
4318,2012,Massachusetts,25.0,"Middlesex County, MA",25017.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,77.0,1537215.0,5.0,Middlesex County,MA
4319,2012,Massachusetts,25.0,"Middlesex County, MA",25017.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,34.0,1537215.0,2.2,Middlesex County,MA
4320,2012,Massachusetts,25.0,"Middlesex County, MA",25017.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,18.0,1537215.0,Unreliable,Middlesex County,MA
4321,2012,Massachusetts,25.0,"Norfolk County, MA",25021.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,42.0,681845.0,6.2,Norfolk County,MA
4322,2012,Massachusetts,25.0,"Norfolk County, MA",25021.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,681845.0,3.4,Norfolk County,MA
4323,2012,Massachusetts,25.0,"Plymouth County, MA",25023.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,46.0,499759.0,9.2,Plymouth County,MA
4324,2012,Massachusetts,25.0,"Plymouth County, MA",25023.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,499759.0,Unreliable,Plymouth County,MA
4325,2012,Massachusetts,25.0,"Suffolk County, MA",25025.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,60.0,744426.0,8.1,Suffolk County,MA
4326,2012,Massachusetts,25.0,"Suffolk County, MA",25025.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,744426.0,3.2,Suffolk County,MA
4327,2012,Massachusetts,25.0,"Worcester County, MA",25027.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,76.0,806163.0,9.4,Worcester County,MA
4364,2012,Minnesota,27.0,"Anoka County, MN",27003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21.0,336414.0,6.2,Anoka County,MN
4365,2012,Minnesota,27.0,"Anoka County, MN",27003.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,336414.0,Unreliable,Anoka County,MN
4366,2012,Minnesota,27.0,"Dakota County, MN",27037.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,405088.0,Unreliable,Dakota County,MN
4367,2012,Minnesota,27.0,"Dakota County, MN",27037.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,405088.0,Unreliable,Dakota County,MN
4368,2012,Minnesota,27.0,"Hennepin County, MN",27053.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,12.0,1184576.0,Unreliable,Hennepin County,MN
4369,2012,Minnesota,27.0,"Hennepin County, MN",27053.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,71.0,1184576.0,6.0,Hennepin County,MN
4370,2012,Minnesota,27.0,"Hennepin County, MN",27053.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,1184576.0,1.7,Hennepin County,MN
4371,2012,Minnesota,27.0,"Hennepin County, MN",27053.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,1184576.0,Unreliable,Hennepin County,MN
4372,2012,Minnesota,27.0,"Ramsey County, MN",27123.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30.0,520152.0,5.8,Ramsey County,MN
4373,2012,Minnesota,27.0,"Ramsey County, MN",27123.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,520152.0,3.8,Ramsey County,MN
4374,2012,Mississippi,28.0,"Harrison County, MS",28047.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,37.0,194029.0,19.1,Harrison County,MS
4375,2012,Mississippi,28.0,"Jackson County, MS",28059.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,140298.0,17.8,Jackson County,MS
4376,2012,Mississippi,28.0,"Rankin County, MS",28121.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,145165.0,Unreliable,Rankin County,MS
4393,2012,Nebraska,31.0,"Douglas County, NE",31055.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,11.0,531265.0,Unreliable,Douglas County,NE
4394,2012,Nebraska,31.0,"Douglas County, NE",31055.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,531265.0,Unreliable,Douglas County,NE
